genel_tutum,hedef_grup,derece,kategori,saldırgan_dil,tweet_text,annotator,uploaded_at,konu,tweet_id,dil,kategori_count
Yahudi Karşıtı,['Din'],6,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Zayıf,"Elbet birgün inşaAllah...

#kahrolsunisrail 
#Kahrolsunİsrail https://t.co/vLpuehol5f",Meryem,2023-03-06T09:53:58,Isr-Pal,1390786231336939523,Türkçe,1
Yahudi Karşıtı,['Ülke/Milliyet'],9,"['Abartma; Genelleme; Yükleme; Çarpıtma', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Şiddetli,"Katil İsrail dün gece yine hiçbir ayrım yapmadan sivillere saldırdı. Hayatını kaybeden kardeşlerimizden biri de 5 yaşındaki Alaa…

Çocuk katili İsrail’in saldırılarını şiddetle kınıyorum.
Rabbim Filistinli kardeşlerimizin yâr ve yardımcısı olsun.
#Katilisrail https://t.co/kPjMFHJ1JA",Banuhan,2023-05-03T07:10:40,Isr-Pal,1555835005770911744,Türkçe,2
Yahudi Karşıtı,['Ülke/Milliyet'],5,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Yok,Başka söze gerek yok. #katilisrail,Meryem,2023-03-06T09:53:17,Isr-Pal,1392554620711485440,Türkçe,1
Yahudi Karşıtı,['Ülke/Milliyet'],5,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Zayıf,"@username #kahrolsunisrail 
İsrail bir terör devletidir.
Sonu gelen köpek cami duvarına pislermiş. 
Allah İsrail'i kahru perişan eylesin inşallah.",İpek,2023-03-22T10:37:15,Isr-Pal,1390786503752699910,Türkçe,1
Yahudi Karşıtı,['Ülke/Milliyet'],7,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,@suleakrte @UyandirmaSer06 Yaklaşıyor yaklaşmakta olan ey teroris itrail ozaman bak kim oynayacacak,Ebrar,2023-02-01T17:44:10,Isr-Pal,1391549459633524737,Türkçe,1
Yahudi Karşıtı,['Ülke/Milliyet'],5,"['Abartma; Genelleme; Yükleme; Çarpıtma', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Yok,"İşgalci yahudi varlığının saldırılarını durduracak açıklama geldi.! Bu saatten sonra artık  ABD ve ""İsrail"" düşünsün.!
#GözümüzKulağımızAksada
#OrdularAksaya https://t.co/icpamb458b",Meryem,2022-12-30T17:18:10,Isr-Pal,1515724584447877130,,2
Yahudi Karşıtı,['Ülke/Milliyet'],3,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Zayıf,"İsrail işgal güçleri korkularından, #Gazze Şeridi yakınlarındaki işgalci yerleşim yerlerinde işgalci yerleşimcilerden sığınaklarda kalmalarını istiyor.

#GazaUnderAttack #Gaza #GazaCity #GazaChildrenUnderAttack #IsraeliTerrorism #IsraelTerrorist  #katilisrail",Batuhan,2022-12-30T17:14:27,Isr-Pal,1392960794988630022,,1
Yahudi Karşıtı,['Ülke/Milliyet'],7,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Şiddetli,#kahrolisrail,Ebrar,2023-02-01T17:44:10,Isr-Pal,1556599459353608193,Türkçe,1
Yahudi Karşıtı,['Ülke/Milliyet'],3,['Abartma; Genelleme; Yükleme; Çarpıtma'],Zayıf,"- Lübnan'dan atılan üç füze, Filistin-Lübnan sınırında bir yerleşim yerine düştü.

- İsrail saldırıya karşılık Lübnan’ı top atışlarıyla vurdu. 

- Sınırda İsrail savaş uçakları uçuyor.

#HearGaza
#GazzedeSoykırım
#GazzeDireniyor
#GazzedeKatliamVar
#katilisrail
#GazzeAtesAltinda",Hasan,2023-03-29T11:21:25,Isr-Pal,1394405008876220424,Türkçe,1
Yahudi Karşıtı,['Ülke/Milliyet'],5,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Yok,"Yok olacaksın iTrail !!!
 https://t.co/1zh4jgzNc5",Ümit,2023-02-01T17:39:29,Isr-Pal,1392656703288758273,Türkçe,1
Yahudi Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",7,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Zayıf,@username Memleket teki itrail li fetoş çu pkk lı hepsi ip. İle cehape de toplanmış ondan,Meryem,2023-02-15T08:24:59,Isr-Pal,1396171718687969280,Türkçe,1
Yahudi Karşıtı,['Ülke/Milliyet'],7,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Zayıf,"Bu kez, İigalci, itrail terörist örgüte gereken ders verilecek. 

Dananın kuyruğu kopacak.. 

Allah senden razı olsun @username",Bekir,2023-04-03T14:24:13,Isr-Pal,1392282696911626242,Türkçe,1
Yahudi Karşıtı,['Ülke/Milliyet'],5,"['Abartma; Genelleme; Yükleme; Çarpıtma', 'Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']",Zayıf,"Yok yok yazarak çizerek olmaz.
Gögüs göğüse çarpışmalı, ümüğü sıkılmalı, nefesi kesilmeli❗
Yıkılasın #Israel #israil

#KuduesBizimdir #Kudues #KuduesBizimdir #MescidiAksa #MescidiAksaKırmızıCizgimizdir #MescidiAksaBaskını #Kudus
#Terroristisrael #Terroristisrael https://t.co/Gw1JfJT8xz",Hasan,2023-03-29T11:21:25,Isr-Pal,1390818466777665536,Türkçe,2
Yahudi Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet']",8,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Şiddetli,"#الأقصى_يستصرخ_الجيوش
#Aqsa_calls_armies
#AqsaCallsArmies
#OrdularAksaya
#IsraelPenjajah
#IsraelTerrorists
Quote Tweet https://t.co/zN3cZWrR9s",Ebrar,2023-02-01T17:44:10,Isr-Pal,1393898142509109252,Türkçe,1
Yahudi Karşıtı,['Ülke/Milliyet'],2,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Zayıf,"@username Baby killer israel !!
#IsraeliTerrorism 
#AqsaUnderAttack #isrealterrorıst 
#FreePalestine
#Killerİsrael
#GazzedeKatliamVar #IsraelTerrorist 
 #FreeQuds #GazaUnderAttack #Katilİsrail
#AksadaBaskinVar #AksadaZulumVar #katilnetanyahu #FilistininYanındayız #KudüseBayramGelsin https://t.co/mseOrEaDsc",Selin,2023-04-05T13:42:41,Isr-Pal,1392944987680169990,Türkçe,1
Yahudi Karşıtı,['Ülke/Milliyet'],8,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Şiddetli,@username #ordularkudüse #OrdularAksaya,Ebrar,2023-04-04T12:16:15,Isr-Pal,1391384398348627975,Türkçe,1
Yunan Karşıtı,['Ülke/Milliyet'],5,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Yok,"#Greece 
Takımı için bunu yapan millet…
Savaş halinde Vatanı için neler yapabileceğini sen düşün!! #besiktas #Trabzonspor #türkiye #Yunanistan https://t.co/TFR6qk57Zf",Meryem,2023-01-10T20:03:12,Tr-Gr,1536290678191403008,,1
Yunan Karşıtı,['Ülke/Milliyet'],8,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Şiddetli,"Bardak zaten doldu fazlasıyla damlayana yazık olacak yunan..
#SakamızYokYunanistan https://t.co/KBHFZnjWOe",Ebrar,2023-03-06T09:56:08,Tr-Gr,1534981366793883648,Türkçe,1
Yunan Karşıtı,"['Irk/Etnik Köken', 'Din']",7,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,"@username Lan yavşak türk takımı efes slukas gibi o.çocuğunun oynadığı yunan gavur takımıyla oynarsa safımı belli.Ergin Ataman kocanız oldu diye ağzınıza sürekli sıçıyor diye salak salak istediğinizi düşünebilirsiniz.projenizin içine sıçtı la Ergin hoca,Obradoviç rezil olduğu için kaçtı 😀",Ebrar,2023-03-06T09:56:08,Tr-Gr,1529488824878907394,Türkçe,1
Yunan Karşıtı,['Ülke/Milliyet'],6,['Simgeleştirme'],Yok,@ATAISIK_ Biz OSMANLI TORUNUYUZ siz Yunan tohumu,Meryem,2022-12-30T17:21:40,Tr-Gr,1568967256586985474,,1
Yunan Karşıtı,['Ülke/Milliyet'],6,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Yok,"@EylemCulculoglu 🙃 bu mesaj ne demek yunanistan bize savasmi edecek 
Türkler dogarken kulana ezan okunur biz savasmak icin dogariz bize savas dügündür.",Ümit,2023-02-01T17:39:30,Tr-Gr,1538305632079597569,Türkçe,1
Yunan Karşıtı,"['Irk/Etnik Köken', 'Hedef grup birden fazla.']",7,"['Dışlama; Ayrımcı Söylem', 'Abartma; Genelleme; Yükleme; Çarpıtma', 'Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']",Zayıf,"@username @username Vatanı 3yıl işgal eden yunanı izmire kovalayarak gönderen kuvayi milliye ruhudur.
Bu mücadeleyi engellemeye çalışan, idamfermanları çıkaran kuvayi inzibatiye (halife ordusu) dir. 
Gel görki vahdettine sahip çıkanlar, kuvayi milliyecilere bugün ""yunan"" diyor. Siyasal islam budur.",Banuhan,2023-05-03T07:11:33,Tr-Gr,1570041835661271041,Türkçe,3
Yunan Karşıtı,['Ülke/Milliyet'],6,"['Abartma; Genelleme; Yükleme; Çarpıtma', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Zayıf,"NATO zirvesinden, Yunan gavuru da dahil olmak üzere zaferle döndüğümüzü tüm dünya gördü ve kabul etti ama ama ne kemal ne meral ve nede diğer zillet güruhu bunu görüp hazmedip sindiremediler.Yani buna sedece @username düşmanlığı diyemeyiz, bu çok masumane bir görüş olur.",Elif Erol,2023-02-16T09:03:58,Tr-Gr,1543710633803268096,Türkçe,2
Yunan Karşıtı,"['Ülke/Milliyet', 'Hedef grup birden fazla.']",6,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Yok,"@MehmetArdic_ kesinlikle Filistin. Türkiye'yi sosyal medyada bile her alanda destekleyeceğiz. Sizi temin ederim Gazze direnişi ""eğer savaşabilirlerse"" bir hafta içinde Yunanistan'ı işgal edecek.",Ümit,2023-02-01T17:39:30,Tr-Gr,1567727467229581312,Türkçe,1
Yunan Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",8,"['Dışlama; Ayrımcı Söylem', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Şiddetli,@username Bu sefer Yunanistan diye bir yer kalmaz bombayla silahla savaş kazanılmaz çoktan çok azdan hiç bir bok beyinli Yunan köpeği kalmaz dese biri bu aptallara,Elif,2023-03-27T08:59:27,Tr-Gr,1542816648989655041,Türkçe,2
Yunan Karşıtı,['Ülke/Milliyet'],8,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Yok,"@username ABD’nin Yunanistan’da 9 askeri üssü var. Peki bu üsler kime karşı kuruluyor? Sorulduğunda Rusya' ya karşı kurduklarını söylüyorlar.. 
Eee.. Kusura bakmasınlar biz bunları yemeyiz... 
#ŞakamızYokYunanistan 
ANSIZIN GELEBİLİRİZ",Bekir,2023-03-22T07:49:47,Tr-Gr,1534954043163942915,Türkçe,1
Yunan Karşıtı,['Irk/Etnik Köken'],7,['Simgeleştirme'],Şiddetli,"@mehmet4K @sevilaynur71 @YukselisGruplar #YunanTohumları Kim sever
@YukselisGruplar 🇹🇷",Ebrar,2023-02-01T17:44:12,Tr-Gr,1568700337502179329,Türkçe,1
Yunan Karşıtı,"['Irk/Etnik Köken', 'Hedef grup birden fazla.']",6,"['Simgeleştirme', 'Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']",Zayıf,"İstanbul'a İngiliz ordusu da çağırsaydın Ekrem! 
Anadolu'ya işgal orduları da çağırsaydın Ekrem!
15 Temmuz’da olduğu gibi, İstanbul 
üstünde F-16’lar da uçursaydın Ekrem!
Yunan oğlu diye boşuna demiyoruz 
ŹÜBÜK MUHALEFET https://t.co/XmC6eGy3Wm",Aygün,2023-01-24T10:01:50,Tr-Gr,1544237682758488064,Türkçe,2
Yunan Karşıtı,['Irk/Etnik Köken'],7,['Simgeleştirme'],Şiddetli,@username @username Anladinmi ismi türk ama Yunan tohumu olan adi sifatsiz herif ....seni kime ne satıyorsun ırkçı zirvanasi,Ebrar,2023-03-06T09:56:33,Tr-Gr,1568609714946342913,Türkçe,1
Yunan Karşıtı,['Ülke/Milliyet'],6,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Zayıf,"@username #YunanTohumları
@username a",Elif Erol,2023-02-16T09:04:38,Tr-Gr,1568675263986421760,Türkçe,1
Yunan Karşıtı,['Irk/Etnik Köken'],7,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,"Türküz diyemeyip,argüman koyacak birikimi olmayan biri Yunan'a yaranmak için orta yol buluyor ve Anadoluluyuz diyor karşısındaki arvanit/vlah döl çorbası ürünü ise ona""hayır hiçbir şey değilsin""diyor. Efe hocam dediği kişi de Kastamonulu olup kendini 🇨🇦'da yunanım diye satan biri https://t.co/77ArFKoRQT",Aygün,2022-12-30T17:21:08,Tr-Gr,1565620340071489537,,1
Yunan Karşıtı,['Ülke/Milliyet'],6,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Yok,#HaddiniBilYunanistan Hain Fahrettin Koca❗️ https://t.co/b1Gk1OyExw,Elif Erol,2023-02-16T09:03:58,Tr-Gr,1412594571675160578,Türkçe,1
Yunan Karşıtı,"['Ülke/Milliyet', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu']",6,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Zayıf,"Tunç Soyer Yunan tohumu dur.
Bu akşam tescillendi 😡 https://t.co/byjfJfGtch",Elif Erol,2023-02-16T09:05:06,Tr-Gr,1568356741494226945,Türkçe,1
Yunan Karşıtı,['Ülke/Milliyet'],6,['Simgeleştirme'],Zayıf,"@username Ee işte o ayaklandıran adam olmasaydı en fazla 10 sene içinde tüm ülke işgal edilmiş, ve deden ya Yunan, ya Ermeni ya Fransız ya da İngiliz olacaktı. Gerçi Atatürk düşmanı adamsın, soyun Yunandır senin",Dença,2023-07-03T14:16:15,Tr-Gr,1527611379292815361,Türkçe,1
Yunan Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet']",8,"['Dışlama; Ayrımcı Söylem', 'Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']",Şiddetli,@username @username @username @username @username 4 km2 aldık tüm Yunan’ı denize döktük.Meriç nehrini sınır kabul ettik tamam ya hiç gidip bakılmaz mı nehrin kollarını hep bizim tarafa girintili olan kolları seçilmiş bari burada Yunan yardıma girinti yapan kolları sayılsaydı 4km2 fazla yer alınırdı coğrafya bilmezsen kaybedersin,Elif,2023-03-20T08:51:46,Tr-Gr,1567654855275069442,Türkçe,2
Yunan Karşıtı,['Irk/Etnik Köken'],3,['Simgeleştirme'],Zayıf,@username Laikliğin İslam'a karşı yada şeriat a karşı olduğunu nereden çıkardın fesli deli kadir 🤔 İngiliz yalakası Yunan dölü deli kadir 😉 Bu tıp soruları öbür tarafta rabbim soracak sen böyle soru sorarak şirk kosmuyormusun 😉 Neden bu şeriat i savunduğunu iddia eden güruh şirk icinde,Bekir,2023-06-12T08:11:02,Tr-Gr,1555878584589455360,Türkçe,1
Yunan Karşıtı,['Irk/Etnik Köken'],6,['Simgeleştirme'],Yok,"@username Ya Sohbetin tamamını görmemişsin
Yada Yunan tohumu olduğun için iftiradan başka bişey bilmiyorsun",Bekir,2023-03-22T07:49:47,Tr-Gr,1529419866792411136,Türkçe,1
Yunan Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",8,"['Simgeleştirme', 'Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']",Zayıf,"Terbiyesiz yunan yine konuşmuş, gavur ürür kervan yürür. Atatürk yanlış yapmış bunları izmirden değil Yunanistan sınırından dışarı dökecekti. #HaddiniBilTunçSoyer",Altar,2023-07-22T20:25:42,Tr-Gr,1568532363751088129,Türkçe,2
Yunan Karşıtı,['Irk/Etnik Köken'],7,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Zayıf,"📌 Yunan yine bildiğiniz gibi düşmanca tavırlar içerisinde tabi arkasındaki ABD ve AB içerisinden aldığı güç ile bunu yapmakta.

📌 İçimizde kendisine Atatürkçü deyipte  Yunanistan’ın isgal ettiği adalara tatile gidip sirtaki oynayanlara duyurulur. #SonDakika #Erdoğanasözver https://t.co/XSvDwL4INn",Aygün,2023-03-06T09:51:11,Tr-Gr,1539711845996630016,Türkçe,1
Yunan Karşıtı,['Irk/Etnik Köken'],5,['Simgeleştirme'],Yok,@username @username yunan tohumu inönü varken dökebilirmiyiz,Bekir,2023-03-22T10:32:48,Tr-Gr,1563805528870031360,Türkçe,1
Yunan Karşıtı,['Ülke/Milliyet'],4,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Zayıf,"Bakan Çavuşoğlu: Yunanistan kaşınmaya devam ediyor https://t.co/ZlcxdwU0oL 
#Ordu #orduduysun #OrduBüyüksehirBelediyesi #DrMehmetHilmiGüler #haber #Orduhaber #Yunanistan #politics #PoliticsLive #Politica",Firdevs,2023-03-13T14:03:48,Tr-Gr,1569256698539376640,Türkçe,1
Yunan Karşıtı,['Irk/Etnik Köken'],7,['Simgeleştirme'],Şiddetli,@Ben__Caca Bunlar Yunan tohumu tipikler,Ebrar,2023-01-10T20:02:07,Tr-Gr,1556393952978386947,,1
Yunan Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet']",8,"['Dışlama; Ayrımcı Söylem', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Şiddetli,@username @username @username @username Kadın ne alaka soysuz yunan artığı? Kadınmısın? Kudurmuş sokak köpeği havlarsın işte böyle. Bana da hoşt yunan it eniği demek düşer. Kendi başını ye,Elif,2023-03-27T08:59:27,Tr-Gr,1524748240360333312,Türkçe,2
Yunan Karşıtı,['Ülke/Milliyet'],6,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Yok,"Şunu iyi bil Yunanistan!

Fıtrat değişir sanma! Bu kan yine o kandır…

Bir gece ansızın gelebiliriz… https://t.co/BesJYA0NKe",Ayşe Feyza,2023-07-14T17:26:52,Tr-Gr,1566440905040699392,Türkçe,1
Yunan Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet']",5,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Zayıf,"@username @username @username @username @username @username Evet bende
Zaman kaybisin
Belki gercekleri gorebilirsin diye yazdim.
Yokkk
Sadece isine geldigi gibi yaziyorsun.
Yapilmasini istediklerini bende istiyorum ama zamani var.
Yunan 1300 kere taciz etmis savas acabiliyormuyuz
Prosedürü var once
Simdi biriktiriyoruz
Kamu algisi önemli",Mert,2023-05-17T07:09:04,Tr-Gr,1566946000836923392,Türkçe,1
Yunan Karşıtı,['Irk/Etnik Köken'],7,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Şiddetli,Yunan ülkemizi işgal etmiş namusumuza tecavüz ediyor niçin onların ağzına sictik denize döktük demiyorsunuz Osmanlıyı kotuluyorsunuz.Dörtyüz sene çok mu gücünüze gitti.Hala acıyormu.,Aygün,2022-12-30T17:21:08,Tr-Gr,1568524118357864451,,1
Yunan Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet']",8,"['Dışlama; Ayrımcı Söylem', 'Simgeleştirme']",Yok,"Tüm soyuzlara inat,
bizim soyumuz belli.
#BizSelçukluyuz #BizOsmanlıyız
Unutmayın, osmanlı #kayı boyundandır.
bunu reddedenler #YunanTohumları soyundandır. https://t.co/lP1Owlgqov",Elif,2023-03-20T08:51:46,Tr-Gr,1568955767411163136,Türkçe,2
Yunan Karşıtı,"['Ülke/Milliyet', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu']",5,"['Abartma; Genelleme; Yükleme; Çarpıtma', 'Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']",Zayıf,"@username @username @username İdiot, lozan’a göre 3 mil olan hava ve deniz sahalarını, siz 6 mil dediniz. Şimdi ise 12 mil olmasını istiyorsunuz. Siz gerçekten aptal insanlarsınız. Bu savaş demek. Türkiye-Yunanistan savaşı, bu kaçınılmaz.",Banuhan,2023-05-03T07:11:33,Tr-Gr,1568715437814300672,Türkçe,2
Yunan Karşıtı,['Ülke/Milliyet'],7,"['Dışlama; Ayrımcı Söylem', 'Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']",Yok,"Yunanistan'a mesajımız net:

Belki karadan, belki havadan belki de denizden ama kesinlikle bir gece ansızın gelebiliriz... https://t.co/2N0NPchLdx",Meryem,2023-01-10T20:02:49,Tr-Gr,1566542288574095361,,2
Yunan Karşıtı,['Ülke/Milliyet'],7,"['Küfür; Hakaret; Aşağılama; İnsandışılaştırma', 'Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']",Zayıf,"İzmir'de ama bu sefer gerçek anlamda Düşmanı denize dökme zamanı geldi, İzmir'de  Bir tek Yunan tohumu kalmayacak şekilde düşmandan Arındırılmalı.

Birde çıkmış İzmir'e ayrı parası ve bayrağı olmalı diyor.

(Bu Sözlerim sadece Yunan tohumlarına)

Terbiyesiz #HaddiniBilTunçSoyer https://t.co/EwdZ4a92Q0",Elif Erol,2023-02-16T09:04:38,Tr-Gr,1568468545398251520,Türkçe,2
Yunan Karşıtı,['Ülke/Milliyet'],6,"['Abartma; Genelleme; Yükleme; Çarpıtma', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Zayıf,Atatürk'de bizden olmayan döl israfını sevmezdi emin olun siz İzmir'de denize dökülen Yunan döllerinden daha kötüsünüz #AtatürküSevmiyorum,Elif Erol,2023-02-16T09:03:58,Tr-Gr,1523598610956693505,Türkçe,2
Yunan Karşıtı,['Irk/Etnik Köken'],7,"['Simgeleştirme', 'Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']",Şiddetli,"Sen gel bi ülkeyi yıkılmak üzereyken işgal altındayken silah arkadaşlarınla beraber, kurtar yeni bir ülke kur. Türkiye Cumhuriyeti diye isim ver 
Kadınlara çocuklara gençlere haklar bayramlar ver ama kendini bilmez Yunan tohumları 
#AtatürküSevmiyorum diye TAG açsın 
Çok büyüksün https://t.co/lNk1hnBwJT",Aygün,2023-01-10T20:01:33,Tr-Gr,1523302053295972354,,2
Yunan Karşıtı,['Irk/Etnik Köken'],0,['Nefret söylemi bulunmuyor'],Yok,@username eşşek gibi bilecek haddini yunan tohumu,Ebrar,2023-03-06T09:56:08,Tr-Gr,1568552043891007488,Türkçe,1
Yunan Karşıtı,"['Irk/Etnik Köken', 'Hedef grup birden fazla.']",7,['Simgeleştirme'],Zayıf,"""Zulüm 1453"" yunan ve Ermeni tohumu chpliler için zulüm 1453 başladı hala devam ediyor",Aygün,2023-03-06T09:51:11,Tr-Gr,1530824638829305857,Türkçe,1
Yunan Karşıtı,['Ülke/Milliyet'],4,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Zayıf,"Cumhurbaşkanı Erdoğan;

“Ey Yunan tarihe dön.İzmir'i unutma. 
Zamanı geldiğinde, gerekeni yaparız. 

Bir gece ansızın gelebiliriz.”

CUMHUR İTTİFAKI VATANDIR https://t.co/nKMNNZ34RI",Firdevs,2023-07-01T11:50:14,Tr-Gr,1567214440038244354,Türkçe,1
Yunan Karşıtı,['Ülke/Milliyet'],6,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Yok,@username Başkan bu senin agamemnon sevdası nerden geliyor sana bir akraban falanmı biz merak ettik sen açıkla bakalım kimmiş bu agamemnon tarihi bir ilişkin olmalı gemiye adını verdiğine göre biz yunanı denize döktük sanıyoruz ama malesef yunan sevgisi sizin içinize kaçmış. Anladın sen.,Mehmet,2023-03-23T12:05:45,Tr-Gr,1569672241930969090,Türkçe,1
Yunan Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Hedef grup birden fazla.']",7,"['Dışlama; Ayrımcı Söylem', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Şiddetli,"Katil abd piyonu yunan turk gemisini kursunlarken,sözde tc bakani ünvanlı kişi,iskece müftüsü seçildi,yunanistandan azınlıklara saygi göstermesini istiyoruz,takipcisi olacagiz diyor.turkluk yok edilirken,türkler yunan adalarinda bok yiyorlar.",Elif,2023-03-20T08:51:46,Tr-Gr,1568697559094546432,Türkçe,2
Yunan Karşıtı,['Ülke/Milliyet'],7,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Şiddetli,"Hulusi Akar Bakanımız yine Yunanlıları korkutmuş. F-16 savaş uçağıyla Ege Denizi’nde üçlü kol uçuşuna liderlik yapmış ve Yunanistan’a “tarihten ders alın, başınızı belaya sokmayın” mesajı vermiş. Yunanistan’ın anlayacağı dilden bir mesaj vermiş 😎 https://t.co/42IWwzpGkR",Ebrar,2023-05-30T08:14:41,Tr-Gr,1565695297459716096,Türkçe,1
Yunan Karşıtı,['Irk/Etnik Köken'],5,['Simgeleştirme'],Yok,@username Kansız şerefsiz alexa adında yunan adı galiba,İpek,2023-03-22T10:38:48,Tr-Gr,1514252610412367873,Türkçe,1
Yunan Karşıtı,['Irk/Etnik Köken'],7,['Simgeleştirme'],Şiddetli,@gazetesozcu İki Yunan dölü daha doğru olur.,Ebrar,2023-01-10T20:02:07,Tr-Gr,1489553919537782788,,1
Yunan Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Hedef grup birden fazla.']",10,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Şiddetli,@ErcVatansever Savaş çıkacak ise Yunanistan ile çıksın aga Afgan suri bilumum kaçak yavşaklar ve tırtlar ile iç savaş çıkmasın da dışarıdaki düşman ile savaşmak bana koymaz,Ebrar,2023-02-01T17:44:12,Tr-Gr,1544769583000739843,Türkçe,1
Yunan Karşıtı,['Irk/Etnik Köken'],7,['Simgeleştirme'],Şiddetli,"@ARZU61__ @fikretk53429081 @YukselisGruplar #YunanTohumları
@YukselisGruplar .",Ebrar,2023-02-01T17:44:12,Tr-Gr,1568670348182265857,Türkçe,1
Yunan Karşıtı,['Irk/Etnik Köken'],8,"['Simgeleştirme', 'Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']",Şiddetli,"HEPSİ YUNAN TOHUMU ,HEPSİ TERÖRİST https://t.co/cpgDeTLQxk",Aygün,2023-01-10T20:01:33,Tr-Gr,1530572228701704193,,2
Yunan Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Din', 'Hedef grup birden fazla.']",7,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,"@username SOYSUZ SOYKIRIMCI YUNAN.MÜSLÜMAN TÜRKLERİN MERHAMET EDİP KORUDUĞU BÜTÜN IRKLAR İHANET https://t.co/6r6MHX4LWBŞTA YAHUDİ,YUNAN,SIRP,BULGAR,FRANSIZ,ARAP.",Altar,2023-07-22T20:25:42,Tr-Gr,1559088833341411330,Türkçe,1
