genel_tutum,hedef_grup,derece,kategori,saldırgan_dil,tweet_text,annotator,uploaded_at,konu,tweet_id,dil
Alakasız,"['Cinsiyet', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",5,['Simgeleştirme'],Zayıf,@PervaneliSenay @GurkanEngin_ Bukadar cinsi sapık giriyor ve bizim gözümüzün önünde kadınlarımızı taciz ediyor ve bizde halk olarak ve devlet olarak bu yaratıkların namusumuza hücum etmelerini oturup eşşek gibi seyrediyoruz. https://t.co/haFevPulVb,Nur,2023-12-16T01:17:08,LGBTI+,1658539970389238016,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,bakırköyde bir restaurantta otururken yan masamızda oturan iki kadına şöyle bi not bırakan bi sapık dolaşıyo ortalıkta ! @istanbul_EGM https://t.co/CGgd5fvOfQ,Nur,2023-12-16T01:17:25,LGBTI+,1658540535345209088,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@BekirTiryakii Yıllar yılı camiilerde bizim dinsiz olduğumuz fetvalarını verdiniz nusayriler sapkın dediniz elbette bize bu iftirayı atanlar sizin zihniyetten idi şimdi utanmadan hakaret etmedik mi diyorsun ? Defne de kenar mahallelerde enkazlar duruyor olduğu gibi ne anlatıyorsun sen ?,Pelin,2024-03-03T06:59:06,LGBTI+,1658540790086263040,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@namikbolukbasi @baranbolukbasii Namık amca o kadar haklısın ki ya o bakışlar ney öyle insan korkuyor sapık gibi katil gibi bakış seyrani yedi gözüyle lütfen Tarık barani geri ver bize 🤣🤣🤣,Helin,2024-05-10T09:56:30,LGBTI+,1658542991944868096,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,You dizisinde ki Joe gibi @kilicdarogluk nu stalklıyorum. Sapık gibi sayfa yeniliyorum. Oy? YSK? Sayfa yenile.. Oran? Burda mısın? Orda mısın birtanem?,Helin,2024-05-10T09:56:30,LGBTI+,1658544268166716928,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Zayıf,@nineteen0seven @istanbul_EGM Sapık herif ya yazanın kendisi olduğunu teyit etsin diye en alta imza kondurmayı da ihmal etmemiş!,Burak,2023-11-08T04:01:24,LGBTI+,1658544454364454912,Türkçe
Nötr,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],5,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Zayıf,@malinalxslaveyy @Darkwebhaber Ya olum beynin yok beynin olsa kuran a arap kitabı demessin ufacik beyninle neyi tartışıyon sen git telefonla oyun oyna,Altar,2024-03-21T14:01:06,Arabian,1658545422711812096,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"@alacakkara99 @mihtridateuphat Burada hdp ile olan ilişki seviyesinde
Devlet kürt halkını pkk ya mı teslim etsin yoksa kendi mi sahiplensin millete kazandırsın.
Hdp bunun için iyi bir geçiş.",Elif Erol,2023-08-02T16:32:08,Kurdish,1658545574944144896,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Çoğunuzun “muhalefeti” AKP’nin sadece dinciliğine.
Gerisinin,özellikle Kürt Halkına yapılan zulmün umurunuzda olmadığı ortada.
Ha,Kürde yönelik zulme dair cılız itirazlarınızın gizil nedeni de “Kürtler kopar” kaygısı ve örgütlülüklerine olan ihtiyacınız.
Birbirimizi iyi biliyoruz",Elif Erol,2023-08-02T16:32:21,Kurdish,1658546225916923904,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"#alfas Bizim sonra öğreneceğimiz bir şeyleri mi  fiyatlıyor acaba.
Her ne ise Şirkete ortak olmaktan vazgeçmiyeceğim.
Kaç gündür Arap atı gibi koşuyor.
Not: Arap atı uzun mesafe koşucusu,yorulmak nedir bilmez.
İngiliz atı da kısa mesafe de geçilmez",Can,2024-05-10T09:56:35,Arabian,1658547727515409920,Türkçe
Alakasız,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",8,['Simgeleştirme'],Şiddetli,@hby34 en az 10 kötülük sayarım!utanma ahlakı olmadıgı için birşey fark etmez!ülkenin  haline dünya götüyle gülüyor siz hala yalan dolan algıyla yalanla kahramanlık çıkarmaya çalışıyorsunuz!çoçuklarına 10m terörist katil hırsız sapık afgan paki suriyeliyi kardeş diyemi anlataçaksın? ne?,Nur,2023-12-16T01:17:20,LGBTI+,1658547815570652928,Türkçe
Alakasız,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Nefret söylemi bulunmuyor'],Yok,"@ss_slh @Onsra_s @SireneOznur Neden müslümanlar sapık olsun 🤷🏻‍♀️ kimse böyle bir şey demedi çarpıtmayın, kanun çok zayıf kaldı, cehalet arttı ve bu yüzden oluyor olanlar diyoruz. Değişim onun için gerekli",Burak,2023-11-08T04:01:24,LGBTI+,1658550464223277056,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"@anatolialia Ayrıca sapık demedim,sana tecavüz ederler de demedim.zaten ben sadece erkeklerden bahsetmedim,saydığım bölgeler sadece örnek, Türkiye nin bir çok yerinde kadınlar bile sana yanacaksın diye laf atar, erkekleri hiç söylemiyorum bile.",Pelin,2024-03-03T06:59:06,LGBTI+,1658553092911034112,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,neden evli bir adamın peşinde koşan bir metres yada evli kadının peşinde koşan tacizci sapık veriliyor  boşandılar ne oldu seyran tacizciyle feritde metreslemi seyran feritle görüşse ne görüşmese ne kim yer daha bunu aralarındaki büyüğü acayip bozdunuz #YaliCapkini #SeyFer,Nur,2023-12-16T01:17:20,LGBTI+,1658554771400187904,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@Ezellottteeee Bu nasıl sahne kız boşandı sana tapusunumu verdiler biz ne izliyoruz şaka mı bu yaa nasıl replik bunlar bu nasıl bir gerzek sapık şunların hikayesini bitirmeden bir çok oyuncu gibi postalayin bune yaa eşkıya mi izliyoruz biz hemen boşanma olunca bunların olacagi belliydi işte,Nur,2023-12-16T01:17:08,LGBTI+,1658555362763570944,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Seçimlerden sonra elimlen kalp işareti yapmayı denedim.. sahiplenilmesi gereken kadının teki sen benim oramı nereden biliyorsun, beni mi takip esiyorsun pis sapık diye üstüme yürüdü. Çok mavdurum.. hemen şeriad gelsin… https://t.co/W9JNU2NBZe",Burak,2023-11-08T04:01:22,LGBTI+,1658556156753719040,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@ibrahim_ozkan61 Sayın Kılıçdaroğlu ve Meral Akşener ve diğer ortakları ve HDP ve kandil bu konuşan arkadaşımız da Kürt bu milleti kimse hafife almasın bu millet öyle içi boş vaatlere yalanlara kanmaz yok deprem bölgesinde bedava ev yok kurban bayramında 15 bin lira para hepsi palafra ve yalan https://t.co/KsIVmOqrPT,Şura,2023-12-12T01:41:18,Kurdish,1658556208779869952,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@NeymarNeymarN Bişe diyecektim sonra only elifciler beni sapık ilan edecek diye vazgeçtim kalbim kırık,Nur,2023-12-16T01:17:08,LGBTI+,1658556857210884096,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Zayıf,"Hamilelik yalanı gelmeli ki, Seyranı rahat bıraksın o sapık https://t.co/eBykLQHxEwşka türlüsenden korkuyorum artık .Başka boyutda bir sapık çünki
#YalıÇapkını",Burak,2023-11-08T04:01:24,LGBTI+,1658556995778105088,Türkçe
Alakasız,['Irk/Etnik Köken'],Emin değilim.,"['Emin değilim', 'Nefret söylemi bulunmuyor']",Yok,"@altanduyguu DE, YILLIKLARIN VE ANTOLOJİLERİN GİRİŞLERİNDE YAZDIKLARIYLA,  BATI ASYA VE ARAP DÜNYASI DA AVRUPA’D",Beril,2023-12-06T19:22:32,Arabian,1658557146177338880,Türkçe
Alakasız,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],4,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,@vekilince Lan bir siktirgit amk partin oy alamadı hala boş yapıyorsun ahlaksız sapık herif seni birde öğretmen olacaksın ismi lazım değilim solcusu sensin işte,Nur,2023-12-16T01:17:08,LGBTI+,1658557288024624896,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Bir kadın icin ağlayamazsın diye Feriti darlayan Halis İfakatin iki omzuna masajı ile gevsemesi sapık kuduruk ihtiyar seni 
#SeyFer nefretinde bogulasın emi Allahın bunağı.....#yalıçapkını",Nur,2023-12-16T01:17:25,LGBTI+,1658557996702618112,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"@Lothbrok29 ensar vakfında sapığın birisi nir halt yer, ve tüm vakıflar, sakalı uzun şalvarlılar zan sapık ilan edilir.",Nur,2024-03-03T06:59:06,LGBTI+,1658558844904133120,Türkçe
Nötr,['Ülke/Milliyet'],1,['Simgeleştirme'],Yok,@Kaankaa_ Muş Hasköy de Arap nüfus çok. Milliyetçi bir halkı var. Adayları halk nezdinde itibar görüyor. O nedenle oylarını arttırması çok normal.,Şura,2023-08-17T21:14:31,Arabian,1658562825202160128,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Zayıf,"@Aesrdr2Aesrdr @KarahanKutsal3 @stormbbornn siz neden böyle sorular soruyorsunuz ? yani ilkte değilsin artık cevap vermiyorum çünkü reelde çağrıyorsunuz,potansiyel sapık gibisiniz ,küçük muamelesi yapacaksanız da hiç yapmayın ülkede 8 yaşında ki bile siyaset konuşuyor artık 70 yaşındakilerden daha farkında olayın",Altar,2024-03-03T06:59:00,LGBTI+,1658563080824016896,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@fatihportakal Ulen  fati vekilimizin azalmasıyla kendinizi avutacak  kadar sapkın bir mahlukatsınız .. azala azalada olss kazsnıyoruz  düşünün halinizi,Nur,2023-12-16T01:17:14,LGBTI+,1658563305110228992,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@Darkwebhaber Sayın muharrem bey yine bel altından vurmaya devam ediyorsunuz sizin alevilerle ne derdiniz var neden bu kadar alevi düşmanlığı içinde olduğunuzu çözemedim sayın kılıçdaroğlu sizi hayatınızda göremeyeceğiniz makama aday yaptı siz o hakkı kullanamadınız,Mehmet,2023-08-02T16:39:22,Alevi,1658565656093097984,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Zayıf,ay yok bu dizidenn olmazz halaa çifte bir ilerlemee yazmıyorlarr deliricem kız diğer sapık adamla gidiyor adam tarih falan konuşuyor,Burak,2023-11-08T04:01:24,LGBTI+,1658566832981147904,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,seni her gördüğümde beklerken abidin eşliğinde gelen arap saçı.. biz mi fazla romantiğiz?? #YalıÇapkını,Şura,2023-11-08T04:01:33,Arabian,1658568583012666880,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Zayıf,“Gerçek “  Müslümanlar kadar sapık iğrenç insanlar olamaz !!! 16 yaşında küçük kızın bakire çıkmasını internette paylaşıyor !!! https://t.co/E2xMRb9Qx3,Altar,2024-03-03T06:59:00,LGBTI+,1658568599043464960,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Ya hu ben İnstagram keşfette daha düne kadar kedi videosu izleyen biriydim,bu sapık sapık şeyleri kim beğenip keşfetime düşürüyorsa Allah onu alsın çok net !",Nur,2023-12-16T01:17:14,LGBTI+,1658568824612965888,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@botanistan Kürdistan da başlayan ve tüm ülkeye yayılacak bir kargaşa oesindeler. İkinci tür yaomamka için. Tek bir Kürt sokağa çıkmasın. CHP oyuna sahip çıksın,Ulaş,2023-09-18T17:54:55,Kurdish,1658568990082454016,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Küresel mafya rejimi, Birleşik Arap Emirlikleri'ni Rusya ve Çin'le dostluğun sonuçları konusunda uyarmış. https://t.co/XGIz3GXPH9",Ulaş,2024-03-03T06:59:11,Arabian,1658569609170113024,Türkçe
Alakasız,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Nefret söylemi bulunmuyor'],Yok,"Sürtük, aşağılık, namussuz, sapık demiş olsaydılar belki de halkı anlamış olurlardı Muharrem İnce’ye göre. Seçim almak için milleti anlamak gerekiyormuş. https://t.co/ZkMIOGRJFw",Burak,2023-11-08T04:01:24,LGBTI+,1658569709510447104,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@randombirisi90 @Kedyyanasisedyy Süleyman soylunun yüz tarama uygulamasindan yükleyip sapık gibi milletin fotolarıni cekcez,Nur,2023-12-16T01:17:20,LGBTI+,1658571992759521024,Türkçe
Nötr,"['Irk/Etnik Köken', 'Hedef grup birden fazla.']",1,['Nefret söylemi bulunmuyor'],Yok,@tlementis Kürt diye bir şey demedim zaten dostum :D?  Ysp seçmeni dedim. %8lik ysp seçmeni için %25lik milliyetçi kesimi karşına almaya devam edersen kaybedersin diyorum. Kanıtı zaten ortada. Hala inatla görmezden gelirsen erdoğan ölene kadar ülkeyi yönetir.,Beril,2023-12-26T01:06:07,Kurdish,1658573569700385024,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"2/3

Savunma Sanayi Politikası; FETÖ ve PKK politikası; Azerbaycan Politikası; Kıbrıs Politikası; Rusya Politikası; Akdeniz, Ege ve Yunanistan Politikası; Libya Politikası, Ermeni Politikası, Af Meselesi; 

@herkesicinCHP
#Siyaset @sevigen_mehmet
#28Mayıs2023 #Strateji #Çözüm",Elif Gülben,2023-09-13T11:59:28,Armenian,1658573775443578880,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Karımı (pardon eski karımı BOSADİLAR çünkü)o sapık tehdit ederek yanımda alıp götürdü öyle arkasından bakakaldim.Ama evleneceğim P...ye odayi değiştirtmiyorum,kalbimde eski karim var (BOSANDİ) diyorum oleyyyyyy heyyyoooo #YalıÇapkını",Nur,2023-12-16T01:17:25,LGBTI+,1658574703533907968,Türkçe
Alakasız,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Nefret söylemi bulunmuyor'],Yok,"@TurkWay4 @DrSinanOgan 1- Türkiye'deki 3,8 milyon Suriyelinin 1,5 milyonu TÜRKMEN!
2- Birileri ""Ne işimiz var Suriye'de"" diye eleştirirken, Türkmen ve Sünni Arap hatta Kürt siviller ölmesin diye oraya girip DAEŞ ve PYD'yi temizleyen de şu anki iktidar!
3- Tezkerelere Hayır diyenler de kim biliyoruz",Burak,2023-11-08T03:27:27,Arabian,1658574840280875008,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,Bu olay artık kürt türk alevi sünni vs sorunu değil bu artık gençliğin geleceğidir #YskOylariSistemeGir #OylarTekrarSayılsın #OylarYenidenSAYILSIN,Mehmet,2023-08-02T16:39:36,Alevi,1658575798293463040,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,Yıllarca Doğulu ve Kürt olduğumuz için aşağılık bir varlık gibi muamele gördük. Rahmetli babam sırf kendi dili nedeniyle yaşadığı haksız muameleri evlatları yaşamasın diye bize Kürtçe öğretmedi! Herkes bize PKK'lı dedi.+++ https://t.co/7RMagQUXm9,Elif Erol,2023-08-02T16:32:35,Kurdish,1658575822477819904,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,ya bu ikna oldu da illa yanına gelicem diyo iyi niyetli sapık gibi dolandırırken vicdan yaptım biraz ben devam edemicem galiba,Nur,2023-12-16T01:17:25,LGBTI+,1658576356207218944,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Zayıf,@solcugazete Olum bu sapkın admine nasıl inanıyorsunuz. Hepten psikolojinizi bozuyor. Bu görüntüler eczaneci tarafından imha edilip haberi yapılan bir görüntü. Gerçekten sizi Galya’na getiren bir hesap burası. Gerçekten size nefret yükleyen bu hesaba alet olmayın.,Altar,2024-03-03T06:59:00,LGBTI+,1658577526690663936,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"@importantcilik @secimtr2023 Feto chp ile devlete sizdi 2000 e kadar da ordaydi.

Cozum surecine gelince ilk kürt sorununu çıkaran chp ve shp dır bilgin olmadığı konularda konusma",Elif Erol,2023-08-02T16:32:21,Kurdish,1658577747638092032,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,bu arada bu adamin harbiden yillarca erzincandaki ve sivastaki (ve benim bilmedigim baska yerlerde de vardir) alevi kurt koylerine yaptigi yardimin hesabi yokmus cidden oralardaki alevi turbelerinin yapilmasina falan hep yardim etmis cenazelere bilmem nelere saolsun,Mehmet,2023-08-02T16:39:08,Alevi,1658577928043494912,Türkçe
Alakasız,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],4,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Zayıf,"@tcbestepe @RTErdogan Ay sonra bizi aşağılıyorlar diyorlar... Yorumlara bak hüdapar ı öven yorumların, yorumcuların ya kızları, çocukları yok yada kendileri sapık katil sevici",Nur,2023-12-16T01:17:08,LGBTI+,1658577931940027904,Türkçe
Alakasız,['Irk/Etnik Köken'],6,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Yok,Bu şahsı yakından tanıyorum daha önceden tiktokta canlı yayın açıp müge anlıdaki sapık olan sinan sardoğanı savunuyordu böyle bir kişilikten böyle bir terbiyesizlik beklenirdi umarım almanyadaki vatansever türk kardeşlerim kendisini şişe oturtturur :) Ayrıca bu şahıs pkk'lıdır https://t.co/bP4K4F45QN,Nur,2023-12-16T01:17:14,LGBTI+,1658578047539334912,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,Ciddi soruyorum neden boşandılar ya neden ben bu dizide mantık aramayı bıraktım ama insan yine düşünmeden duramıyor neden boşandılar? Ferit neden p düğün hazırlığı yapıyor hala sapık Tarık seyranın dibinde çıldıracam #seyfer #yalıçapkını,Helin,2024-05-10T09:56:30,LGBTI+,1658579731934073088,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Umarım o psikopat sapık saffet ve avanesi kızların kaçmasının bedelini sana inim inim ödetirler kazım
Sürünürsün inş 

#YalıÇapkını https://t.co/IEa6KGWxCF",Nur,2023-12-16T01:17:08,LGBTI+,1658581613192544000,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Zayıf,"1-SAPIK KİM

-Vücudunu pervasızca sergileyenmi
Yoksa ona dikkatlice bakanmı
-Hoş pavyon medyasına göre onunda garibanı sapık oluyomuş, imkânlı görünenide seviyeli ilişki-

-Servetini ve imkânlarını arsızca ortaya dökenmi
Yoksa bu ağır tahrikle onu çalanmı",Burak,2023-11-08T04:01:22,LGBTI+,1658583838702878976,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Ey Muhammed! Eğer sana cevab veremezlerse, onların sadece heveslerine uyduklarını bil. Allah'tan bir yol gösterici olmadan hevesine uyandan daha sapık kim vardır? Allah zalim milleti şüphesiz ki doğru yola eriştirmez."" (Kasas, 28/50)",Nur,2023-12-16T01:17:25,LGBTI+,1658583845518671872,Türkçe
Alakasız,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],2,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Zayıf,"Hatay da Kılıçdaroğlu birinci çıktı diye siz hiç ""Haram olsun"" diyen birini gördünüz mü? Hâşa. Bunlar nasıl sapık ben anlamıyorum. Yazık. Muhalefeti gördükçe bu milletin midesi neden bulanıyor şimdi daha çok anlıyorum...",Pelin,2024-03-03T06:59:06,LGBTI+,1658585077952007936,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@JulienYurdakul 90’lı yıllarda çok daha ilerideydik. Kadın başbakanımız vardı. Onlarca Alevi ve Kürt bakan vardı. Kimsenin onların Alevi yada Kürt olduğundan haberi yoktu. 2020’li yılların ortasında tartışılan konulara bakar mısın?,Elif Erol,2023-08-02T16:32:35,Kurdish,1658585999922822912,Türkçe
Alakasız,['Cinsiyet'],7,['Simgeleştirme'],Zayıf,@MesutK_01 @dailyislamist bu insanlar namuslarını kendileri için saklarlar eşlerine sizin gibi ortaya salıp sapıklığı benimsemezler en doğrusunu yapıyorlar sizin gibiler yüzünden aile diye birşey kalmadı kadınlar evlerinde eşlerini beklerler çocuklarını eğitirler sapık bir toplum olmaz,Nur,2023-12-16T01:17:20,LGBTI+,1658587324840541952,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@kilicdarogluk Zihniyetleri bu ki ne bekliyordu insanlar !? Hep dışlamak hep hor görme sıfat ayrımı yapmak yıllarca kapalılara kara böcekler dediler dışladılar ters baktılar restoranda görseller bunların ne işi var burada dediler. Kürt kardeşlerimize barbar diyip durdular şimdi de bu işte yazık,Ulaş,2023-09-18T17:55:15,Kurdish,1658589243206237952,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@AvMuge @shikantaza_ @SimonettaVspc @Esra11931 @saribal0n Niye unutsun CHP'liler zaten Atatürkçü değil mi? Hepimiz onun yolunda değil miyiz? Bu ülkenin vatandaşlarının da birbirlerini anlaması lazım artık. Kürt laz alevi ermeni diye diye ülke insanlarını sürekli ötekileştiren dilden bıktık. Bir tek insan olsak her şey çok güzel olacak.,Mehmet,2023-08-02T16:39:22,Alevi,1658589543799439104,Türkçe
Alakasız,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],2,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Zayıf,"Biz de buna Anadolu irfanı diyoruz 
Cehaleti yok etmediğin sürece her zaman çöpsün, ayrıca ırmağının akışına ölürüm diyenlerin yüzde sekseni tecavüzcü sapık kaçakçı uyuşturucu taciri dolandırıcılık hilekarlık çalma çırpma bütün pis işler https://t.co/BwRw2V19RK",Nur,2024-03-03T06:59:06,LGBTI+,1658592367149030912,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@Oxi1071309 @senistersen77 Seyferin boşanması zaten yan karaktere yariyorki valla sapık t ile ezik p ile evlilik yoluna girerseniz asla ve asla izlenmezsiniz 🤮🤮 @OGMPictures @gunger @BurcuAlptekinn,Nur,2023-12-16T01:17:20,LGBTI+,1658593156923884032,Türkçe
Alakasız,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],5,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,@m_cemilkilic 21 yıldır aynı bahaneyi yazıyorsunuz ! Sizde hiç ahlak yok mu ! Zaten sapık bir zihniyetinizin olduğunu biliyoruz da biraz mantıklı açıklama yapın ! PKK ile ortak seçime gireceksiniz sonra niye kaybettik diye burda zırlayacaksınız ! Hasssstir ordan ! https://t.co/1cRfEw3s4x,Nur,2023-12-16T01:17:20,LGBTI+,1658595173754970112,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@sedsalre @28mayiszaferi Kusura bakma ama ben her gittiğim yerde Kürt müsün sorularıyla karşılaşmak istemiyorum. Bu ülkede her vatandaş her yerde yaşıyor bilgilenmek iyidir.,Şura,2023-12-12T01:41:13,Kurdish,1658595436326800896,Türkçe
Alakasız,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],4,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Zayıf,"@ebrusnmzz86 Sapkın manyaklar !!!!
Oldu olacak 
Grup Sex helaldir desinler 🤦‍♀️
Ulan kim namussuz !
Kim sapkın o kadar belli ki !!!
#KemalGeliyorKemal",Nur,2023-12-16T01:17:20,LGBTI+,1658595886895694080,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,Hırsız soyguncu mafyalaşmış çeteleşmiş rantcı rüşvetci ırkçı gaspcı rantcı katil @RTErdogan çeteleri uyuşturucu satıcısı soysuz @suleymansoylu talimat ile Cizre'ye saldırı yapıyor namusuz çeteler Kürt halkı boyun eğmez alçak Katiller https://t.co/fWXvihextJ,Elif Erol,2023-08-02T16:32:21,Kurdish,1658596643917165056,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,bunu hdp nin zorla dağa kaçırdığı çocukların müslüman kürt annelerini düşünerek yazmış olabilir misiniz? hayır hiç sanmıyorum. https://t.co/3bGngqUJzH,Ulaş,2023-09-18T17:54:55,Kurdish,1658597949411140096,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Sinan Oğan denen faşist, Sorulan soruya” bunlara Kürt partisi demek yanlıştır” diye cevap verdi. Şimdi ben sana söylüyorum: Eğer zılamsan Kürtlerin desteklediği ittifaka destek vermeyeceksin. Ve eğer HDP’yi yönetenler namuslu iseler, Senin yer alacağın ittifaka destek vermezler https://t.co/TcwIjHwpA7",Elif Erol,2023-08-02T16:32:35,Kurdish,1658599211565195008,Türkçe
Alakasız,['Ülke/Milliyet'],4,"['Abartma; Genelleme; Yükleme; Çarpıtma', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Zayıf,Kılıçdaroğlu’nun öyle bir imajı varki adamın ikna etmesi çok zor. Çıksa tek tek hepsinin karşısına pkknın allah belasını versin bunlar bitiremedi biz bitirecez 10 milyon sapık tacizci soktular göndermeyiz diyorlar biz gerekirse hepsini zorla gönderecez dese belki algıyı yıkar.,Elif Erol,2023-08-03T09:31:30,LGBTI+,1658599415467201024,Türkçe
