genel_tutum,hedef_grup,derece,kategori,saldırgan_dil,tweet_text,annotator,uploaded_at,konu,tweet_id,dil,kategori_count,kategori_str,kategori_common
Göçmen/Mülteci Karşıtı,['Ülke/Milliyet'],5,['Dışlama; Ayrımcı Söylem'],Zayıf,#ÜlkemdeMülteciİstemiyorum https://t.co/BvpK1KXeMB,Meryem,2023-02-23T11:10:51,Refugees,1623714379181989890,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Ülke/Milliyet'],5,['Dışlama; Ayrımcı Söylem'],Zayıf,#ülkemdemülteciistemiyorum yeter artık son hal hal degil,Meryem,2023-02-23T11:10:51,Refugees,1623718155653726210,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Hedef grup birden fazla.']",5,['Dışlama; Ayrımcı Söylem'],Zayıf,#UElkemdeMuelteciİstemiyorum,Meryem,2023-02-23T11:10:51,Refugees,1623720163953590273,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Ülke/Milliyet'],5,['Dışlama; Ayrımcı Söylem'],Zayıf,@username #UElkemdemuelteciistemiyorum,Meryem,2023-02-23T11:10:51,Refugees,1623721060880318469,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Ülke/Milliyet'],5,['Dışlama; Ayrımcı Söylem'],Zayıf,@username #ÜlkemdeMülteciİstemiyorum #ÜlkemdeSuriyeliİstemiyorum,Meryem,2023-02-23T11:10:51,Refugees,1623721935896031235,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Ülke/Milliyet'],5,['Dışlama; Ayrımcı Söylem'],Zayıf,@username #UElkemdemuelteciistemiyorum,Meryem,2023-02-23T11:10:51,Refugees,1623722023129063424,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Ülke/Milliyet'],5,['Dışlama; Ayrımcı Söylem'],Zayıf,@username #ÜlkemdeMülteciİstemiyorum #ÜlkemdeSuriyeliİstemiyorum,Meryem,2023-02-23T11:10:51,Refugees,1623722134483701762,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Ülke/Milliyet'],6,['Dışlama; Ayrımcı Söylem'],Zayıf,Bunlar nıye hala ülkemizde ya gitsin kendi ülkesinde sarsın yarasını varsa #ülkemdemülteciistemiyorum https://t.co/fVhUToBv6c,Meryem,2023-02-23T11:10:51,Refugees,1623724592815607818,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Ülke/Milliyet'],5,['Dışlama; Ayrımcı Söylem'],Zayıf,@username #ÜlkemdeMülteciİstemiyorum ✔️💯,Meryem,2023-02-23T11:10:51,Refugees,1623726841474195458,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,@username #UElkemdeMuelteciİstemiyorum,Meryem,2023-02-23T11:10:18,Refugees,1623729562688409600,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum https://t.co/jU18ExEZ4U,Meryem,2023-02-23T11:10:18,Refugees,1623730015291547650,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",6,['Dışlama; Ayrımcı Söylem'],Yok,@username @username @username #ülkemdesuriyeliistemiyorum #ülkemdemülteciistemiyorum,Meryem,2023-02-23T11:10:18,Refugees,1623732243377057798,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum,Meryem,2023-02-23T11:10:18,Refugees,1623734687934840834,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",6,['Dışlama; Ayrımcı Söylem'],Yok,"@username #deprem
#suriye
#suriyeli
#ülkemdemülteciistemiyorum
#afgan
#adıyaman
#gaziantep

YETERRRRR!!!!",Meryem,2023-02-23T11:10:18,Refugees,1623736727117373441,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",6,['Dışlama; Ayrımcı Söylem'],Yok,"@username #deprem
#suriye
#suriyeli
#ülkemdemülteciistemiyorum
#afgan
#adıyaman
#gaziantep

YETERRRRR!!!!",Meryem,2023-02-23T11:10:18,Refugees,1623736842389532673,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",6,['Dışlama; Ayrımcı Söylem'],Yok,"#mersinkyk
#deprem
#suriye
#suriyeli
#ülkemdemülteciistemiyorum
#afgan
#adıyaman
#gaziantep

YETERRRRR!!!!",Meryem,2023-02-23T11:10:18,Refugees,1623737435237523456,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,Bu sorun çözülene kadar bas bas bagiracagiz! #ülkemdemülteciistemiyorum https://t.co/FHv9QyS5JI,Meryem,2023-02-23T11:10:18,Refugees,1623740457036439553,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum,Meryem,2023-02-23T11:10:18,Refugees,1623741616463683587,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum,Meryem,2023-02-23T11:10:18,Refugees,1623744363292422144,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,#UElkemdeMuelteciİstemiyorum,Meryem,2023-02-23T11:10:18,Refugees,1623745199703728129,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,@username #UElkemdemuelteciistemiyorum,Meryem,2023-02-23T11:10:18,Refugees,1623746458150109184,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,@username #UElkemdeMuelteciİstemiyorum,Meryem,2023-02-23T11:10:18,Refugees,1623746963572228102,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",6,['Dışlama; Ayrımcı Söylem'],Yok,"#ülkemdesuriyeliistemiyorum 
#ülkemdemülteciistemiyorum",Meryem,2023-02-23T11:10:18,Refugees,1623748970680909824,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,@username #UElkemdemuelteciistemiyorum,Meryem,2023-02-23T11:10:18,Refugees,1623749862176047110,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Hedef grup belirgin değil veya yok.'],6,['Dışlama; Ayrımcı Söylem'],Yok,@username #UElkemdeMuelteciİstemiyorum,Meryem,2023-02-23T11:10:18,Refugees,1623750133589458945,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",6,['Dışlama; Ayrımcı Söylem'],Yok,@username #UELKEMDESURİYELİİSTEMİYORUM #uelkemdesuriyeliistemiyorum #UElkemdeMuelteciİstemiyorum #UElkemdeSuriyeliİstemiyorum,Meryem,2023-02-23T11:10:18,Refugees,1623751737654886400,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,@username #UElkemdemuelteciistemiyorum,Meryem,2023-02-23T11:10:18,Refugees,1623752041754505219,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",6,['Dışlama; Ayrımcı Söylem'],Yok,@username #UELKEMDESURİYELİİSTEMİYORUM #uelkemdesuriyeliistemiyorum #UElkemdeMuelteciİstemiyorum #UElkemdeSuriyeliİstemiyorum,Meryem,2023-02-23T11:10:18,Refugees,1623752412740612096,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,"@username Ne Konya'sı direkt ülkelerine gönderilsin!

Yeter artık amk! 

#Ülkemdemülteciistemiyorum",Meryem,2023-02-23T11:10:18,Refugees,1623753120202338305,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,@username #ÜlkemdeMülteciİstemiyorum,Meryem,2023-02-23T11:10:18,Refugees,1623756920413716481,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",6,['Dışlama; Ayrımcı Söylem'],Yok,#uelkemdesuriyeliistemiyorum #UElkemdeMuelteciİstemiyorum https://t.co/BIeh6WhBgc,Meryem,2023-02-23T11:10:18,Refugees,1623757017897750531,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,"#ülkemdemülteciistemiyorum 
#depremsondakika",Meryem,2023-02-23T11:10:18,Refugees,1623758874082697223,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,@username #UElkemdemuelteciistemiyorum,Meryem,2023-02-23T11:10:18,Refugees,1623768107071283200,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",6,['Dışlama; Ayrımcı Söylem'],Yok,"#UElkemdeSuriyeliİstemiyorum
#UElkemdeSuriyeliİstemiyorum
#UElkemdeMuelteciİstemiyorum https://t.co/l495og5nAS",Meryem,2023-02-23T11:10:18,Refugees,1623771108074815492,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,@username @username @username #UElkemdeMuelteciİstemiyorum,Meryem,2023-02-23T11:10:18,Refugees,1623772628824608773,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,Ülkemde mültecinin M'sini istemiyorum. #ülkemdemülteciistemiyorum,Meryem,2023-02-23T11:10:18,Refugees,1623777950385467392,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,#ÜlkemdeMülteciİstemiyorum,Meryem,2023-02-23T11:10:18,Refugees,1623778397192179715,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",6,['Dışlama; Ayrımcı Söylem'],Yok,#UElkemdeSuriyeliİstemiyorum #UElkemdeMuelteciİstemiyorum #uelkemdesiziistemiyorum #UELKEMDESURİYELİİSTEMİYORUM,Meryem,2023-02-23T11:10:18,Refugees,1623779754007580675,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum,Meryem,2023-02-23T11:09:57,Refugees,1623789285169147906,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,#ÜLKEMDEMÜLTECİİSTEMİYORUM https://t.co/VfaLSXUHuZ,Meryem,2023-02-23T11:09:57,Refugees,1623791004305203200,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,"#ülkemdemülteciistemiyorum
Yeter artık yeter. Bıktık artık  ikinci plan olmaktan. Kendi vatandaşını koru önce.",Meryem,2023-02-23T11:09:57,Refugees,1623792711991013377,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,Yurt önünde türk yok türk... içeriye anonsla alan bile suriyeli. Bu ne biçim iş. #ülkemdemülteciistemiyorum,Meryem,2023-02-23T11:09:57,Refugees,1623793113004113920,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,Benim aklım almıyor. istemiyoruz kardeşim  istemiyoruz. #ülkemdemülteciistemiyorum,Meryem,2023-02-23T11:09:57,Refugees,1623793240167133187,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,@username #UElkemdemuelteciistemiyorum,Meryem,2023-02-23T11:09:57,Refugees,1623794283646967810,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",6,['Dışlama; Ayrımcı Söylem'],Yok,#UELKEMDESURİYELİİSTEMİYORUM  #ülkemdemülteciistemiyorum,Meryem,2023-02-23T11:09:57,Refugees,1623804329160310784,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,#UElkemdemuelteciistemiyorum https://t.co/aro5GOeT1u,Meryem,2023-02-23T11:09:57,Refugees,1623806101778046979,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum #mersinkyk,Meryem,2023-02-23T11:09:57,Refugees,1623806893062856707,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",6,['Dışlama; Ayrımcı Söylem'],Yok,@username #UELKEMDESURİYELİİSTEMİYORUM  #UElkemdeMuelteciİstemiyorum  #UElkemdeSuriyeliİstemiyorum  @username,Meryem,2023-02-23T11:09:57,Refugees,1623809771064156160,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum https://t.co/YOcVpvvOts,Meryem,2023-02-23T11:09:57,Refugees,1623811028394864640,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",6,['Dışlama; Ayrımcı Söylem'],Yok,#UElkemdemuelteciistemiyorum #uelkemdesuriyeliistemiyorum https://t.co/jeBJQ4BFvh,Meryem,2023-02-23T11:09:57,Refugees,1623811249984208897,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum,Meryem,2023-02-23T11:09:57,Refugees,1623814089981018114,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum,Meryem,2023-02-23T11:09:57,Refugees,1623814135883390976,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,#UElkemdeMuelteciİstemiyorum,Meryem,2023-02-23T11:09:57,Refugees,1623817711322116098,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum https://t.co/n8IRZtoUW0,Meryem,2023-02-23T11:09:57,Refugees,1623819849381158912,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,@username #ÜlkemdeMülteciİstemiyorum,Meryem,2023-02-23T11:09:57,Refugees,1623823321124032513,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Ülke/Milliyet'],6,"['Dışlama; Ayrımcı Söylem', 'Abartma; Genelleme; Yükleme; Çarpıtma']",Yok,"@username @username @username Suriyeliler silah zoruyla evden kurtarılabilen erzaklarımızı, getirilen yardımları gasp ediyor. Kız kardeşimi Maraş’tan Ankara’ya getirmişler.Allah razı olsun bi abi sayesinde Ankara’ya kız kardeşimin yanına https://t.co/8yr986kQVP para ne pul hiçbir şeyimiz yok napacağım şimdi?",Şura,2023-09-22T18:57:57,Refugees,1623823350026870785,Türkçe,2,"Dışlama; Ayrımcı Söylem, Abartma; Genelleme; Yükleme; Çarpıtma","['Dışlama; Ayrımcı Söylem', 'Abartma; Genelleme; Yükleme; Çarpıtma']"
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",6,['Dışlama; Ayrımcı Söylem'],Yok,#UElkemdeSuriyeliİstemiyorum #UElkemdeMuelteciİstemiyorum,Meryem,2023-02-23T11:09:57,Refugees,1623823402724122625,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Ülke/Milliyet'],8,"['Dışlama; Ayrımcı Söylem', 'Abartma; Genelleme; Yükleme; Çarpıtma']",Yok,@username Hatay Samandağ'dan ekiplerden aldığımız bilgilere göre Suriyeliler yağmalama yapıyorlarmış güvenliğe ihtiyaç var evleri yagmalayip çocukları öldürüyorlarmis 🚨 COCUKLARIMIZI KACIRIYOLAR YAĞMALIYOLAR 🆘,Şura,2023-09-22T18:57:57,Refugees,1623829453498470400,Türkçe,2,"Dışlama; Ayrımcı Söylem, Abartma; Genelleme; Yükleme; Çarpıtma","['Dışlama; Ayrımcı Söylem', 'Abartma; Genelleme; Yükleme; Çarpıtma']"
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,#ÜLKEMDEMÜLTECİİSTEMİYORUM,Meryem,2023-02-23T11:09:57,Refugees,1623830837870428161,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,#ÜLKEMDEMÜLTECİİSTEMİYORUM,Meryem,2023-02-23T11:09:57,Refugees,1623831312032210944,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],7,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,"Bunlar mülteci değil, bunlar or.spu çocuğu!
#ülkemdemülteciistemiyorum",Elif Neşe,2023-04-03T14:18:52,Refugees,1624165582558879746,Türkçe,1,Küfür; Hakaret; Aşağılama; İnsandışılaştırma,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],3,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Şiddetli,#ülkemdemülteciistemiyorum yav yok mu böyle yağmacılara karşı dayak videosu,Alara,2023-04-03T14:04:20,Refugees,1624165968091009024,Türkçe,1,Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum,Mehmet,2023-03-23T12:07:23,Refugees,1624166270684782608,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,"ÜLKEMDE GÜVEN İSTİYORUM ÜLKEMDE HUZUR İSTİYORUM ÜLKEMDE MUTLULUK İSTİYORUM #ülkemdemülteciistemiyorum İSTEMİYORUM, İSTEMİYORUUZ !!",Mehmet,2023-03-23T12:07:23,Refugees,1624166298690224128,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,#UElkemdeMuelteciİstemiyorum https://t.co/XRvFMYh9fV,Mehmet,2023-03-23T12:07:23,Refugees,1624166323738533902,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,@username #ülkemdemülteciistemiyorum,Mehmet,2023-03-23T12:07:23,Refugees,1624166327928643625,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum,Mehmet,2023-03-23T12:07:23,Refugees,1624166331657379841,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
