Tweet_id,Text,Error Label,Span,Span Label,Correct Span,Category,Category Label,Correct Categories,Target,Target Label,Correct Targets,Notes
1658229844520435968,"Konuş Tanju konuş, yoksa bu seçimi kaybetmekle kalmayacağız Suriyeli Arap atıkları yüzünden Türklüğümüzü kaybedeceğiz https://t.co/85nbeDOLMr",Correct,"Türklüğümüzü kaybedeceğiz,Suriyeli Arap atıkları yüzünden",Correct,,"Exclusive/Discriminatory Discourse,Swearing; Insult; Defamation; Dehumanization",,,Arab,,,
1658062081843683072,"@aykiricomtr Kayseri halkına arap kardeşleriyle mutluluklar. Müstahak! Ananıza bacınıza sahip çıkın da tacize uğramasınlar. Zira reisiniz onları göndermeyecek, hatta yenilerine kapı açacak. :)",Correct,"Kayseri halkına arap kardeşleriyle mutluluklar.,Müstahak! Ananıza bacınıza sahip çıkın da tacize uğramasınlar.",Correct,,"Exclusive/Discriminatory Discourse,Threat of Enmity; War; Attack; Murder; or Harm",,,Arab,,,
1657908974883074048,İttihad ve terakki ruhu her Türk insanının içerisine işleyen bir şey. Onu siktiğimin Arapları ve Arap yobaz köpekleri alamaz.,Correct,Onu siktiğimin Arapları ve Arap yobaz köpekleri,Correct,,Swearing; Insult; Defamation; Dehumanization,,,Arab,,,
1658023166172623104,"Suriyeliye boşuna vatandaşlık verilmedi, çöl farelerine boşuna ev&amp;vatandaşlık satılmadı.
Müteahhitlerin arap paralarını ezip Porschelerle gezmesini “herkeşşş zengin” olarak gören ama açlıktan nefesi kokan reis sevdalıları; asıl ekonomik kriz şimdi başlıyor.",Correct,çöl farelerine boşuna ev&amp;vatandaşlık satılmadı.,Correct,,Swearing; Insult; Defamation; Dehumanization,,,Arab,,,
1658186747329536000,oradaki masum insanlar cocuklar icin hicbir sey soylemiyorum ama soyle bir sey soyleyecegim ben turkiyenin en cok Arap olan illerinden birindeyim ve korkuyorum bir gün ölürsem araplar yuzunden eger onlarin oylari ile olucak bu  o yüzden 'o seçmenler' her seyin kotusunu hakediyor https://t.co/UrM5od0qls,Correct,Arabin en cok Arap olan illerinden birindeyim,Correct,,Exclusive/Discriminatory Discourse,,,Arab,,,
1657997695095643904,ülkede ekonomi dibi görmüş bakın taş kemirecek kıvama gelmişiz sınırlar kevgire dönmüş her tarafı arap basmış bu kadar sey olurken deprem bölgesine çadır veremeyen devlete kalkıp oy veren halk suçludur sonuçta tercihi halk yaptı böylesine yobaz bir 20 yildir hiçbir şey,Correct,her tarafı arap basmış,Correct,,Exaggeration; Generalization; Attribution; Distortion,,,Arab,,,
1657928722379337984,"@kumsalgvnn allah size akil fikir versin ama size mustahak doyecegim olmayacak o giydigin etekeleri bir daha goremeyecegin, birinin kumasi oldugun gunler ,kocanin lafiyla sokakta taslandigin gunler gelecek merak etme yine biz koruyacagiz yine biz savunacagiz seni arap ozentisi",Correct,arap ozentisi,Correct,,Swearing; Insult; Defamation; Dehumanization,,,Arab,,,
1658175817359187968,@baselkanir @iremdiyebirii_ Harran urfanın arap kesiminin yaşadığı bir yer. Buranın köylerindeki araplar suriye araplarından 100 yıl gerideler.,Correct,Harran urfanın arap kesiminin yaşadığı bir yer.,Incomplete,@baselkanir @iremdiyebirii_ Harran urfanın arap kesiminin yaşadığı bir yer. Buranın köylerindeki araplar suriye araplarından 100 yıl gerideler.,Exclusive/Discriminatory Discourse,,,Arab,,,
1534981366793883648,"Bardak zaten doldu fazlasıyla damlayana yazık olacak yunan..
#SakamızYokYunanistan https://t.co/KBHFZnjWOe",Correct,damlayana yazık olacak yunan,Incomplete,"Bardak zaten doldu fazlasıyla damlayana yazık olacak yunan..
#SakamızYokYunanistan https://t.co/KBHFZnjWOe",Threat of Enmity; War; Attack; Murder; or Harm,,,Greek,,,
1529488824878907394,"@username Lan yavşak türk takımı efes slukas gibi o.çocuğunun oynadığı yunan gavur takımıyla oynarsa safımı belli.Ergin Ataman kocanız oldu diye ağzınıza sürekli sıçıyor diye salak salak istediğinizi düşünebilirsiniz.projenizin içine sıçtı la Ergin hoca,Obradoviç rezil olduğu için kaçtı 😀",Correct,"yavşak,o.çocuğunun,yunan gavur",Incomplete,"@username Lan yavşak türk takımı efes slukas gibi o.çocuğunun oynadığı yunan gavur takımıyla oynarsa safımı belli.Ergin Ataman kocanız oldu diye ağzınıza sürekli sıçıyor diye salak salak istediğinizi düşünebilirsiniz.projenizin içine sıçtı la Ergin hoca,Obradoviç rezil olduğu için kaçtı 😀","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization",,,Greek,,,
1568967256586985474,@ATAISIK_ Biz OSMANLI TORUNUYUZ siz Yunan tohumu,Correct,siz Yunan tohumu,Correct,,Swearing; Insult; Defamation; Dehumanization,,,Greek,,,
1538305632079597569,"@EylemCulculoglu 🙃 bu mesaj ne demek yunanistan bize savasmi edecek 
Türkler dogarken kulana ezan okunur biz savasmak icin dogariz bize savas dügündür.",Correct,yunanistan bize savasmi edecek,Incomplete,"@EylemCulculoglu 🙃 bu mesaj ne demek yunanistan bize savasmi edecek 
Türkler dogarken kulana ezan okunur biz savasmak icin dogariz bize savas dügündür.",Threat of Enmity; War; Attack; Murder; or Harm,,,Greek,,,
1570041835661271041,"@username @username Vatanı 3yıl işgal eden yunanı izmire kovalayarak gönderen kuvayi milliye ruhudur.
Bu mücadeleyi engellemeye çalışan, idamfermanları çıkaran kuvayi inzibatiye (halife ordusu) dir. 
Gel görki vahdettine sahip çıkanlar, kuvayi milliyecilere bugün ""yunan"" diyor. Siyasal islam budur.",Correct,Vatanı 3yıl işgal eden yunanı,Incomplete,Vatanı 3yıl işgal eden yunanı izmire kovalayarak gönderen kuvayi milliye ruhudur,Exaggeration; Generalization; Attribution; Distortion,,,Greek,,,
1543710633803268096,"NATO zirvesinden, Yunan gavuru da dahil olmak üzere zaferle döndüğümüzü tüm dünya gördü ve kabul etti ama ama ne kemal ne meral ve nede diğer zillet güruhu bunu görüp hazmedip sindiremediler.Yani buna sedece @username düşmanlığı diyemeyiz, bu çok masumane bir görüş olur.",Correct,Yunan gavuru,Correct,,Swearing; Insult; Defamation; Dehumanization,,,Greek,,,
1567727467229581312,"@MehmetArdic_ kesinlikle Filistin. Türkiye'yi sosyal medyada bile her alanda destekleyeceğiz. Sizi temin ederim Gazze direnişi ""eğer savaşabilirlerse"" bir hafta içinde Yunanistan'ı işgal edecek.",Correct,bir hafta içinde Yunanistan'ı işgal edecek,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,,,Greek,,,
1542816648989655041,@username Bu sefer Yunanistan diye bir yer kalmaz bombayla silahla savaş kazanılmaz çoktan çok azdan hiç bir bok beyinli Yunan köpeği kalmaz dese biri bu aptallara,Correct,hiç bir bok beyinli Yunan köpeği,Incomplete,@username Bu sefer Yunanistan diye bir yer kalmaz bombayla silahla savaş kazanılmaz çoktan çok azdan hiç bir bok beyinli Yunan köpeği kalmaz dese biri bu aptallara,Swearing; Insult; Defamation; Dehumanization,,,Greek,,,
1534954043163942915,"@username ABD’nin Yunanistan’da 9 askeri üssü var. Peki bu üsler kime karşı kuruluyor? Sorulduğunda Rusya' ya karşı kurduklarını söylüyorlar.. 
Eee.. Kusura bakmasınlar biz bunları yemeyiz... 
#ŞakamızYokYunanistan 
ANSIZIN GELEBİLİRİZ",Correct,ANSIZIN GELEBİLİRİZ,Incomplete,#ŞakamızYokYunanistan ANSIZIN GELEBİLİRİZ,Threat of Enmity; War; Attack; Murder; or Harm,,,Greek,,,
1568609714946342913,@username @username Anladinmi ismi türk ama Yunan tohumu olan adi sifatsiz herif ....seni kime ne satıyorsun ırkçı zirvanasi,Correct,ismi türk ama Yunan tohumu olan adi sifatsiz herif,Correct,,Swearing; Insult; Defamation; Dehumanization,,,Greek,,,
1565620340071489537,"Türküz diyemeyip,argüman koyacak birikimi olmayan biri Yunan'a yaranmak için orta yol buluyor ve Anadoluluyuz diyor karşısındaki arvanit/vlah döl çorbası ürünü ise ona""hayır hiçbir şey değilsin""diyor. Efe hocam dediği kişi de Kastamonulu olup kendini 🇨🇦'da yunanım diye satan biri https://t.co/77ArFKoRQT",Correct,arvanit/vlah döl çorbası,Correct,,Swearing; Insult; Defamation; Dehumanization,,,Greek,,,
1568356741494226945,"Tunç Soyer Yunan tohumu dur.
Bu akşam tescillendi 😡 https://t.co/byjfJfGtch",Correct,Yunan tohumu dur,Correct,,Swearing; Insult; Defamation; Dehumanization,,,Greek,,,
1527611379292815361,"@username Ee işte o ayaklandıran adam olmasaydı en fazla 10 sene içinde tüm ülke işgal edilmiş, ve deden ya Yunan, ya Ermeni ya Fransız ya da İngiliz olacaktı. Gerçi Atatürk düşmanı adamsın, soyun Yunandır senin",Correct,"Gerçi Atatürk düşmanı adamsın, soyun Yunandır senin",Incomplete,"@username Ee işte o ayaklandıran adam olmasaydı en fazla 10 sene içinde tüm ülke işgal edilmiş, ve deden ya Yunan, ya Ermeni ya Fransız ya da İngiliz olacaktı. Gerçi Atatürk düşmanı adamsın, soyun Yunandır senin",Exclusive/Discriminatory Discourse,,,Greek,,,
1567654855275069442,@username @username @username @username @username 4 km2 aldık tüm Yunan’ı denize döktük.Meriç nehrini sınır kabul ettik tamam ya hiç gidip bakılmaz mı nehrin kollarını hep bizim tarafa girintili olan kolları seçilmiş bari burada Yunan yardıma girinti yapan kolları sayılsaydı 4km2 fazla yer alınırdı coğrafya bilmezsen kaybedersin,Correct,tüm Yunan’ı denize döktük,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,,,Greek,,,
1555878584589455360,@username Laikliğin İslam'a karşı yada şeriat a karşı olduğunu nereden çıkardın fesli deli kadir 🤔 İngiliz yalakası Yunan dölü deli kadir 😉 Bu tıp soruları öbür tarafta rabbim soracak sen böyle soru sorarak şirk kosmuyormusun 😉 Neden bu şeriat i savunduğunu iddia eden güruh şirk icinde,Correct,Yunan dölü deli kadir,Correct,,Swearing; Insult; Defamation; Dehumanization,,,Greek,,,
1529419866792411136,"@username Ya Sohbetin tamamını görmemişsin
Yada Yunan tohumu olduğun için iftiradan başka bişey bilmiyorsun",Correct,Yunan tohumu olduğun için iftiradan başka bişey bilmiyorsun,Correct,,Swearing; Insult; Defamation; Dehumanization,,,Greek,,,
1568532363751088129,"Terbiyesiz yunan yine konuşmuş, gavur ürür kervan yürür. Atatürk yanlış yapmış bunları izmirden değil Yunanistan sınırından dışarı dökecekti. #HaddiniBilTunçSoyer",Erroneous,Yunan yanlış yapmış bunları izmirden değil Yunanistan sınırından dışarı dökecekti,,,Threat of Enmity; War; Attack; Murder; or Harm,,,Greek,,,
1539711845996630016,"📌 Yunan yine bildiğiniz gibi düşmanca tavırlar içerisinde tabi arkasındaki ABD ve AB içerisinden aldığı güç ile bunu yapmakta.

📌 İçimizde kendisine Atatürkçü deyipte  Yunanistan’ın isgal ettiği adalara tatile gidip sirtaki oynayanlara duyurulur. #SonDakika #Erdoğanasözver https://t.co/XSvDwL4INn",Correct,içimizde kendisine Atatürkçü deyipte  Yunanistan’ın isgal ettiği adalara tatile gidip sirtaki oynayanlara duyurulur,Correct,,Exclusive/Discriminatory Discourse,,,Greek,,,
1563805528870031360,@username @username yunan tohumu inönü varken dökebilirmiyiz,Correct,yunan tohumu inönü,Incomplete,@username @username yunan tohumu inönü varken dökebilirmiyiz,Swearing; Insult; Defamation; Dehumanization,,,Greek,,,
1569256698539376640,"Bakan Çavuşoğlu: Yunanistan kaşınmaya devam ediyor https://t.co/ZlcxdwU0oL 
#Ordu #orduduysun #OrduBüyüksehirBelediyesi #DrMehmetHilmiGüler #haber #Orduhaber #Yunanistan #politics #PoliticsLive #Politica",Correct,Yunanistan kaşınmaya devam ediyor,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,,,Greek,,,
1556393952978386947,@Ben__Caca Bunlar Yunan tohumu tipikler,Correct,Yunan tohumu tipikler,Correct,,Swearing; Insult; Defamation; Dehumanization,,,Greek,,,
1524748240360333312,@username @username @username @username Kadın ne alaka soysuz yunan artığı? Kadınmısın? Kudurmuş sokak köpeği havlarsın işte böyle. Bana da hoşt yunan it eniği demek düşer. Kendi başını ye,Correct,"soysuz yunan artığı,kudurmuş sokak köpeği,yunan it eniği",Incomplete,@username @username @username @username Kadın ne alaka soysuz yunan artığı? Kadınmısın? Kudurmuş sokak köpeği havlarsın işte böyle. Bana da hoşt yunan it eniği demek düşer. Kendi başını ye,"Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization",,,Greek,,,
1566440905040699392,"Şunu iyi bil Yunanistan!

Fıtrat değişir sanma! Bu kan yine o kandır…

Bir gece ansızın gelebiliriz… https://t.co/BesJYA0NKe",Correct,bir gece ansızın gelebiliriz,Incomplete,"Şunu iyi bil Yunanistan!

Fıtrat değişir sanma! Bu kan yine o kandır…

Bir gece ansızın gelebiliriz… https://t.co/BesJYA0NKe",Threat of Enmity; War; Attack; Murder; or Harm,,,Greek,,,
1568468545398251520,"İzmir'de ama bu sefer gerçek anlamda Düşmanı denize dökme zamanı geldi, İzmir'de  Bir tek Yunan tohumu kalmayacak şekilde düşmandan Arındırılmalı.

Birde çıkmış İzmir'e ayrı parası ve bayrağı olmalı diyor.

(Bu Sözlerim sadece Yunan tohumlarına)

Terbiyesiz #HaddiniBilTunçSoyer https://t.co/EwdZ4a92Q0",Correct,Bir tek Yunan tohumu kalmayacak şekilde düşmandan Arındırılmalı,Incomplete,"İzmir'de ama bu sefer gerçek anlamda Düşmanı denize dökme zamanı geldi, İzmir'de  Bir tek Yunan tohumu kalmayacak şekilde düşmandan Arındırılmalı.

Birde çıkmış İzmir'e ayrı parası ve bayrağı olmalı diyor.

(Bu Sözlerim sadece Yunan tohumlarına)

Terbiyesiz #HaddiniBilTunçSoyer https://t.co/EwdZ4a92Q0",Threat of Enmity; War; Attack; Murder; or Harm,,,Greek,,,
1523598610956693505,Atatürk'de bizden olmayan döl israfını sevmezdi emin olun siz İzmir'de denize dökülen Yunan döllerinden daha kötüsünüz #AtatürküSevmiyorum,Correct,Yunan döllerinden daha kötüsünüz,Incomplete,Atatürk'de bizden olmayan döl israfını sevmezdi emin olun siz İzmir'de denize dökülen Yunan döllerinden daha kötüsünüz #AtatürküSevmiyorum,Swearing; Insult; Defamation; Dehumanization,,,Greek,,,
1523302053295972354,"Sen gel bi ülkeyi yıkılmak üzereyken işgal altındayken silah arkadaşlarınla beraber, kurtar yeni bir ülke kur. Türkiye Cumhuriyeti diye isim ver 
Kadınlara çocuklara gençlere haklar bayramlar ver ama kendini bilmez Yunan tohumları 
#AtatürküSevmiyorum diye TAG açsın 
Çok büyüksün https://t.co/lNk1hnBwJT",Correct,Yunan tohumları,Correct,,Swearing; Insult; Defamation; Dehumanization,,,Greek,,,
1568552043891007488,@username eşşek gibi bilecek haddini yunan tohumu,Correct,eşşek gibi bilecek haddini yunan tohumu,Correct,,Swearing; Insult; Defamation; Dehumanization,,,Greek,,,
1530824638829305857,"""Zulüm 1453"" yunan ve Ermeni tohumu chpliler için zulüm 1453 başladı hala devam ediyor",Correct,yunan ve Ermeni tohumu,Correct,,Exclusive/Discriminatory Discourse,,,Greek,,,
1567214440038244354,"Cumhurbaşkanı Erdoğan;

“Ey Yunan tarihe dön.İzmir'i unutma. 
Zamanı geldiğinde, gerekeni yaparız. 

Bir gece ansızın gelebiliriz.”

CUMHUR İTTİFAKI VATANDIR https://t.co/nKMNNZ34RI",Correct,"İzmir'i unutma. Zamanı geldiğinde, gerekeni yaparız. Bir gece ansızın gelebiliriz",Correct,,Threat of Enmity; War; Attack; Murder; or Harm,,,Greek,,,
1569672241930969090,@username Başkan bu senin agamemnon sevdası nerden geliyor sana bir akraban falanmı biz merak ettik sen açıkla bakalım kimmiş bu agamemnon tarihi bir ilişkin olmalı gemiye adını verdiğine göre biz yunanı denize döktük sanıyoruz ama malesef yunan sevgisi sizin içinize kaçmış. Anladın sen.,Correct,"biz yunanı denize döktük sanıyoruz,yunan sevgisi sizin içinize kaçmış",Correct,,"Exaggeration; Generalization; Attribution; Distortion,Exclusive/Discriminatory Discourse",,,Greek,,,
1568697559094546432,"Katil abd piyonu yunan turk gemisini kursunlarken,sözde tc bakani ünvanlı kişi,iskece müftüsü seçildi,yunanistandan azınlıklara saygi göstermesini istiyoruz,takipcisi olacagiz diyor.turkluk yok edilirken,türkler yunan adalarinda bok yiyorlar.",Correct,"Katil abd piyonu yunan,türkler yunan adalarinda bok yiyorlar",Correct,,"Exaggeration; Generalization; Attribution; Distortion,Swearing; Insult; Defamation; Dehumanization",,,Greek,,,
1565695297459716096,"Hulusi Akar Bakanımız yine Yunanlıları korkutmuş. F-16 savaş uçağıyla Ege Denizi’nde üçlü kol uçuşuna liderlik yapmış ve Yunanistan’a “tarihten ders alın, başınızı belaya sokmayın” mesajı vermiş. Yunanistan’ın anlayacağı dilden bir mesaj vermiş 😎 https://t.co/42IWwzpGkR",Correct,Yunanlıları korkutmuş,Incomplete,"Hulusi Akar Bakanımız yine Yunanlıları korkutmuş. F-16 savaş uçağıyla Ege Denizi’nde üçlü kol uçuşuna liderlik yapmış ve Yunanistan’a “tarihten ders alın, başınızı belaya sokmayın” mesajı vermiş. Yunanistan’ın anlayacağı dilden bir mesaj vermiş 😎 https://t.co/42IWwzpGkR",Threat of Enmity; War; Attack; Murder; or Harm,,,Greek,,,
1514252610412367873,@username Kansız şerefsiz alexa adında yunan adı galiba,Correct,şerefsiz alexa adında yunan,Correct,,Swearing; Insult; Defamation; Dehumanization,,,Greek,,,
1489553919537782788,@gazetesozcu İki Yunan dölü daha doğru olur.,Correct,Yunan dölü,Correct,,Swearing; Insult; Defamation; Dehumanization,,,Greek,,,
1544769583000739843,@ErcVatansever Savaş çıkacak ise Yunanistan ile çıksın aga Afgan suri bilumum kaçak yavşaklar ve tırtlar ile iç savaş çıkmasın da dışarıdaki düşman ile savaşmak bana koymaz,Correct,"Afgan suri bilumum kaçak yavşaklar,tırtlar ile iç savaş çıkmasın",Incomplete,@ErcVatansever Savaş çıkacak ise Yunanistan ile çıksın aga Afgan suri bilumum kaçak yavşaklar ve tırtlar ile iç savaş çıkmasın da dışarıdaki düşman ile savaşmak bana koymaz,"Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization",,,Greek,,,
1568670348182265857,"@ARZU61__ @fikretk53429081 @YukselisGruplar #YunanTohumları
@YukselisGruplar .",Correct,#YunanTohumları,Correct,,Swearing; Insult; Defamation; Dehumanization,,,Greek,,,
1530572228701704193,"HEPSİ YUNAN TOHUMU ,HEPSİ TERÖRİST https://t.co/cpgDeTLQxk",Correct,"HEPSİ YUNAN TOHUMU ,HEPSİ TERÖRİST",Correct,,Exaggeration; Generalization; Attribution; Distortion,,,Greek,,,
1559088833341411330,"@username SOYSUZ SOYKIRIMCI YUNAN.MÜSLÜMAN TÜRKLERİN MERHAMET EDİP KORUDUĞU BÜTÜN IRKLAR İHANET https://t.co/6r6MHX4LWBŞTA YAHUDİ,YUNAN,SIRP,BULGAR,FRANSIZ,ARAP.",Correct,"SOYSUZ SOYKIRIMCI YUNAN.MÜSLÜMAN TÜRKLERİN MERHAMET EDİP KORUDUĞU BÜTÜN IRKLAR İHANET BAŞTA YAHUDİ,YUNAN,SIRP,BULGAR,FRANSIZ,ARAP",Correct,,Exaggeration; Generalization; Attribution; Distortion,,,Greek,,,
1522835116254547969,@username @username @username Sen anca bok yersin deyyuz köpek ecnebi dölü yunan kırması,Correct,"deyyuz köpek ecnebi dölü yunan kırması,Sen anca bok yersin",Correct,,"Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization",,,Greek,,,
1623823644391612416,"Mersin KYK kız yurdundan çıkartılan Suriyeliler Konya'ya geliyormuş. Suriyelilerin yeri Konya değil sınır dışı edilmek.

#KonyadaSuriyeliİstemiyoruz",Correct,"#KonyadaSuriyeliİstemiyoruz,Suriyelilerin yeri Konya değil sınır dışı edilmek",Correct,,"Exclusive/Discriminatory Discourse,Exclusive/Discriminatory Discourse",,,Immigrant/Refugee,,,
1624168342125699075,ÜLKEEMDEEE MÜLTECİİ İSTEMİYORUUMM #ülkemdemülteciistemiyorum https://t.co/aRfhRJkbzX,Correct,ÜLKEEMDEEE MÜLTECİİ İSTEMİYORUUMM,Incomplete,ÜLKEEMDEEE MÜLTECİİ İSTEMİYORUUMM #ülkemdemülteciistemiyorum https://t.co/aRfhRJkbzX,Exclusive/Discriminatory Discourse,,,Immigrant/Refugee,,,
1624728009352613889,Ekran görüntüsü alın silerler bunu da çünkü. #ülkemdemülteciistemiyorum #AFAD # https://t.co/NmsbXLHNlG,Correct,#ülkemdemülteciistemiyorum,Correct,,Exclusive/Discriminatory Discourse,,,Immigrant/Refugee,,,
1623825448865001480,"@username Haber Türk muhabiri idi sanırım, BATTANİYELER ÖNCELİKLE SURİYELİLER'E VERİLİYOR demişti diye biliyorum.
Yardım ve gasp Suriyeliler'e, Sürmek de Bizlere...",Correct,"Yardım ve gasp Suriyeliler'e, Sürmek de Bizlere...",Correct,,Exaggeration; Generalization; Attribution; Distortion,,,Immigrant/Refugee,,,
1624170671960907802,"@username #ÜlkemdeMülteciİstemiyorum 
#SuriyelilerSuriyeye😡👊🏽",Correct,"#ÜlkemdeMülteciİstemiyorum,#SuriyelilerSuriyeye",Correct,,"Exclusive/Discriminatory Discourse,Exclusive/Discriminatory Discourse",,,Immigrant/Refugee,,,
1623756920413716481,@username #ÜlkemdeMülteciİstemiyorum,Correct,#ÜlkemdeMülteciİstemiyorum,Correct,,Exclusive/Discriminatory Discourse,,,Immigrant/Refugee,,,
1624166577082884126,Ya bu sorun mecliste çözülecek yada bugünki gibi karşılık bulacaklar #ülkemdemülteciistemiyorum,Correct,#ülkemdemülteciistemiyorum,Incomplete,Ya bu sorun mecliste çözülecek yada bugünki gibi karşılık bulacaklar #ülkemdemülteciistemiyorum,Exclusive/Discriminatory Discourse,,,Immigrant/Refugee,,,
1623466808551387140,"Allah hepinizin belasını versin be bıktık sizden sizin gibi din kardeşi olmaz olsun kendi nefesinizde boğulursunuz inşallah Allahın belaları #serefsiz #ülkemdemülteciistemiyorum
#uelkemdesuriyeliistemiyorum https://t.co/CwiOIpFhDy",Correct,"Allah hepinizin belasını versin be bıktık sizden sizin gibi din kardeşi olmaz olsun kendi nefesinizde boğulursunuz inşallah Allahın belaları,#serefsiz,#ülkemdemülteciistemiyorum,#uelkemdesuriyeliistemiyorum",Correct,,"Threat of Enmity; War; Attack; Murder; or Harm,Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse,Exclusive/Discriminatory Discourse",,,Immigrant/Refugee,,,
1624167435212316705,Siktirolup gidin artık bu ülkeden.Vatan hainleri sabrımız taştı artık suriyenin piçleri #ülkemdemülteciistemiyorum,Correct,"Siktirolup gidin artık bu ülkeden.Vatan hainleri sabrımız taştı artık suriyenin piçleri,#ülkemdemülteciistemiyorum",Correct,,"Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse",,,Immigrant/Refugee,,,
1623824556006772738,"SURIYELILERI KYK YURTLARINA DEGIL ULKELERINE GONDERIN!! HIRSIZLARLI, GASPCILARLI, FIRSATCILARI, SAPIKLARI ULKEMIZDE ISTEMIYORUZ!!! #SuriyelilerSehirlerdenCıkartın #suriyeliler #TurkeySyriaEarthquake",Correct,"HIRSIZLARLI, GASPCILARLI, FIRSATCILARI, SAPIKLARI ULKEMIZDE ISTEMIYORUZ!!!,#SuriyelilerSehirlerdenCıkartın",Incomplete,"SURIYELILERI KYK YURTLARINA DEGIL ULKELERINE GONDERIN!! HIRSIZLARLI, GASPCILARLI, FIRSATCILARI, SAPIKLARI ULKEMIZDE ISTEMIYORUZ!!! #SuriyelilerSehirlerdenCıkartın #suriyeliler #TurkeySyriaEarthquake","Exaggeration; Generalization; Attribution; Distortion,Exclusive/Discriminatory Discourse",,,Immigrant/Refugee,,,
1624403688348319744,#ÜLKEMDEMÜLTECİİSTEMİYORUM https://t.co/u2USvIzS5t,Correct,#ÜLKEMDEMÜLTECİİSTEMİYORUM,Correct,,Exclusive/Discriminatory Discourse,,,Immigrant/Refugee,,,
1624183180029730816,#UElkemdeMuelteciİstemiyorum #UElkemdeSuriyeliİstemiyorum https://t.co/gmbZF671Jc,Correct,"#UElkemdeMuelteciİstemiyorum,#UElkemdeSuriyeliİstemiyorum",Correct,,"Exclusive/Discriminatory Discourse,Exclusive/Discriminatory Discourse",,,Immigrant/Refugee,,,
1624244302149832705,"@username #ülkemdemülteciistemiyorum 
#suriyeliyağmacılarıistemiyorum",Correct,"#ülkemdemülteciistemiyorum,#suriyeliyağmacılarıistemiyorum",Correct,,"Exclusive/Discriminatory Discourse,Exclusive/Discriminatory Discourse",,,Immigrant/Refugee,,,
1624379851179192320,"Bu tag için çok geç kalındı..açık ve net mültecileri yollamayacak partilere oy yok..

#ülkemdemülteciistemiyorum",Correct,#ülkemdemülteciistemiyorum,Incomplete,"Bu tag için çok geç kalındı..açık ve net mültecileri yollamayacak partilere oy yok..

#ülkemdemülteciistemiyorum",Exclusive/Discriminatory Discourse,,,Immigrant/Refugee,,,
1624714686930251776,#ÜlkemdeMülteciİstemiyorum https://t.co/agAR5l46lR,Correct,#ÜlkemdeMülteciİstemiyorum,Correct,,Exclusive/Discriminatory Discourse,,,Immigrant/Refugee,,,
1623751737654886400,@username #UELKEMDESURİYELİİSTEMİYORUM #uelkemdesuriyeliistemiyorum #UElkemdeMuelteciİstemiyorum #UElkemdeSuriyeliİstemiyorum,Correct,"#UELKEMDESURİYELİİSTEMİYORUM,#uelkemdesuriyeliistemiyorum,#UElkemdeMuelteciİstemiyorum,#UElkemdeSuriyeliİstemiyorum",Correct,,"Exclusive/Discriminatory Discourse,Exclusive/Discriminatory Discourse,Exclusive/Discriminatory Discourse,Exclusive/Discriminatory Discourse",,,Immigrant/Refugee,,,
1624244378901311491,"@username #ülkemdemülteciistemiyorum 
#suriyeliyağmacılarıistemiyorum",Correct,"#ülkemdemülteciistemiyorum,#suriyeliyağmacılarıistemiyorum",Correct,,"Exclusive/Discriminatory Discourse,Exclusive/Discriminatory Discourse",,,Immigrant/Refugee,,,
1623765651096584200,Mültecilerden nefret ettiğim bir radde daha ülkemiz büyük bir deprem dolayısı ile yas tutuyor böyle bir zamanda gördüğüm görüntülere artık diyecek söz bulamıyorum şerefsizler #ülkemdemülteciistemiyorum bu kadar,Correct,"Mültecilerden nefret ettiğim bir radde,şerefsizler,#ülkemdemülteciistemiyorum",Correct,,"Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse",,,Immigrant/Refugee,,,
1624170659013091348,#ülkemdemülteciistemiyorum hadi sözde din kardeşlerimiz narş narş ülkelerinize https://t.co/N6qOQqBVvD,Correct,#ülkemdemülteciistemiyorum,Incomplete,#ülkemdemülteciistemiyorum hadi sözde din kardeşlerimiz narş narş ülkelerinize https://t.co/N6qOQqBVvD,Exclusive/Discriminatory Discourse,,,Immigrant/Refugee,,,
1624166538528841767,Bir gün ülkeye Bukadar mülteci aldığınızın da bir hata olduğunu söyleyeceksiniz.. umarım bunu söylediğiniz gün çok geç kaldığınız günlerden biri gibi olmaz. #ülkemdemülteciistemiyorum 🇹🇷,Correct,#ülkemdemülteciistemiyorum,Incomplete,Bir gün ülkeye Bukadar mülteci aldığınızın da bir hata olduğunu söyleyeceksiniz.. umarım bunu söylediğiniz gün çok geç kaldığınız günlerden biri gibi olmaz. #ülkemdemülteciistemiyorum 🇹🇷,Exclusive/Discriminatory Discourse,,,Immigrant/Refugee,,,
